id	TMB
TCGA-MP-A4T8-01A-11D-A24P-08	2.97368421052632
TCGA-17-Z025-01A-01W-0746-08	5.5
TCGA-44-5645-01A-51D-A27T-08	0.894736842105263
TCGA-38-A44F-01A-11D-A24D-08	0.0789473684210526
TCGA-62-A46P-01A-11D-A24D-08	6.63157894736842
TCGA-78-7536-01A-11D-2063-08	15.2631578947368
TCGA-38-4626-01A-01D-1553-08	1.84210526315789
TCGA-50-6591-01A-11D-1753-08	1.05263157894737
TCGA-78-7167-01A-11D-2063-08	4.36842105263158
TCGA-44-8120-01A-11D-2238-08	14.8684210526316
TCGA-91-6849-01A-11D-1945-08	3.13157894736842
TCGA-49-4510-01A-01D-1265-08	1.10526315789474
TCGA-55-8096-01A-11D-2238-08	2.44736842105263
TCGA-MP-A4SW-01A-21D-A24P-08	0.973684210526316
TCGA-17-Z017-01A-01W-0746-08	5.47368421052632
TCGA-80-5608-01A-31D-1945-08	3.94736842105263
TCGA-67-3770-01A-01D-0969-08	5.39473684210526
TCGA-50-6590-01A-12D-1855-08	17.6578947368421
TCGA-55-8203-01A-11D-2238-08	10.2105263157895
TCGA-91-A4BC-01A-11D-A24D-08	8.05263157894737
TCGA-55-6982-01A-11D-1945-08	3.55263157894737
TCGA-95-7043-01A-11D-1945-08	27.2368421052632
TCGA-17-Z058-01A-01W-0747-08	6.07894736842105
TCGA-78-7220-01A-11D-2036-08	21.2105263157895
TCGA-55-5899-01A-11D-1625-08	10.5
TCGA-78-7150-01A-21D-2036-08	9.39473684210526
TCGA-55-A492-01A-11D-A24D-08	5.73684210526316
TCGA-49-4488-01A-01D-1753-08	7.07894736842105
TCGA-17-Z030-01A-01W-0746-08	10.6052631578947
TCGA-55-6975-01A-11D-1945-08	2
TCGA-50-5045-01A-01D-1625-08	5.26315789473684
TCGA-17-Z001-01A-01W-0746-08	5.15789473684211
TCGA-97-7941-01A-11D-2184-08	1.73684210526316
TCGA-78-7542-01A-21D-2063-08	8.71052631578947
TCGA-55-8206-01A-11D-2238-08	0.657894736842105
TCGA-49-4507-01A-01D-1265-08	4.60526315789474
