Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-78-7161-01A-11R-2039-07	0.0263149938350944	0	0.143992817921774	0.0217849935138348	0	0.246929730979709	0	0.0169009488501534	0.0597201397251821	0	0	0.0949791637566682	0.00207372207979922	0.13488748518133	0.0343400688643631	0.0794419253681862	0	0.058515824265713	0.0584131976852095	0	0	0.0217049879729834	0.41	0.0539862638119569	1.05754770563705
TCGA-55-6968-01A-11R-1949-07	0.00875811026326493	0	0.13723146503221	0.0106036021248458	0	0.0839745373538731	0.0233602045443323	0.0366372468892567	0.0217215520334994	0.0576642823906366	0	0.0299086284146887	0	0.379685168106607	0.104312311332352	0.0815424068608432	0.00597135507569885	0	0.0186291295778915	0	0	0	0	0.519730999813262	0.853851494659755
TCGA-38-A44F-01A-11R-A24H-07	0.0594850194744644	0.0219504538747356	0.123570125404303	0.0442740716520764	0	0.128740963181962	0	0.0468717565458875	0.0630574709984981	0	0	0.0197239880249381	0.00919533398770892	0.0902450280512265	0.12928440492521	0.0902236603869967	0.102123695174747	0.00057402611469831	0.0651014854223471	0	0	0.00557851678020029	0	0.449938528542128	0.894142021697169
TCGA-38-4625-01A-01R-1206-07	0.0182572820629937	0	0.0887204131444366	0.0979607285377052	0	0.0942087092353123	0.042292995465033	0	0.00324822980059466	0.0163770044586609	0	0.0160706675758229	0.00346349074691333	0.191008353353333	0.111310789048427	0.201643575266844	0.00266166293344231	0.0346544748682844	0.0622605888369246	0	0.00139070590554159	0.0144703287597301	0	0.30531368941815	0.961882605708543
TCGA-86-8673-01A-11R-2403-07	0	0.00894398920359765	0.147207326581207	0.100695683623579	0	0.0822623626515221	0	0.00429975735224378	0.0804868088950839	0	0	0.0719479923912962	0	0.290054580065853	0.0311339494693661	0.145287343997551	0	0	0.0255158770090347	0	0	0.0121643287596654	0.01	0.195009426194396	1.01485502109134
TCGA-MP-A4TJ-01A-51R-A262-07	0.00540956407605773	0.0216584778340177	0.0816788166249496	0.126396861901121	0	0.20048013768974	0.094775972993911	0.0584200461280401	0.0347547358312601	0	0.0290896524747652	0.00993397712843972	0.00305814771074597	0.135074135033302	0.0835368645145756	0.0787910427697195	0.0276023858744585	0	0.00642896256612793	0	0	0.00291021884876819	0	0.468552809840477	0.883692270561794
TCGA-95-8494-01A-11R-2326-07	0.00715613499568868	0	0.0039827752407371	0.0300259057369886	0	0.133410557377117	0.00671197961780265	0.0408546483003086	0.0254579705585589	0	0	0.0412317775264695	0.167417848218745	0.0506168587004095	0	0.120204750943034	0.171596639794353	0.123823133612926	0.0738591717287198	0	0	0.00364984764814132	0	0.248475368069704	0.981651745812028
TCGA-53-7626-01A-12R-2066-07	0.0356063319482222	0	0.0866202469753799	0.0803244658394104	0	0.269098451046483	0	0.0502335882697924	0.0222846222592045	0	0.0157016343743384	0	0.0234418916066742	0.0811668314847744	0.0744293101306969	0.149918471694651	0.0274510873368425	0.00739083562934397	0.0317435861904241	0.0270342410666185	0	0.0175544041471444	0	0.342224077314929	0.940964847344701
TCGA-49-4514-01A-21R-1858-07	0.0635285101132329	0	0.108857065026364	0.184950495100422	0	0.0545317650509105	0.0634468643690957	0.0613391514785009	0.058607964052736	0	0	0.0484136312290584	0.00825640703347659	0.0760669970388042	0.0746075265703491	0.10078909280175	0	0.0449464967342418	0.0516580334010583	0	0	0	0	0.320076190767063	0.950472218625433
TCGA-86-7713-01A-11R-2066-07	0.0652312187486927	0	0.191241816516829	0.0386974694770545	0	0.173739641924554	0.0370828868979374	0.0369912422958367	0.0226004535910068	0	0.013137865337946	0.00156670964425028	0.0251222763021792	0.0770183943294997	0.0833442651693346	0.149580577516905	0	0.0593837784124814	0.0225426171348758	0	0	0.00271878670061769	0.25	0.0780133149101911	1.03984230701547
TCGA-55-6975-01A-11R-1949-07	0.0806745067379863	0	0.248753176996426	0	0	0.183214034674034	0	0.0291589857311747	0.0195233086854844	0	0	0.0371658701830736	0.00896986913013081	0.0898921689914507	0	0.117963608061813	0	0.140244137609321	0.0344680793500096	0	0	0.00997225384909605	0	0.376316452613877	0.9264904977487
TCGA-49-6761-01A-31R-1949-07	0.00399413334577653	0.0153055133714435	0.0159917848027398	0.0343227217904297	0	0.0891257671097088	0.222476973772121	0.0192502750543328	0	0.00397689979460471	0	0.0693061077629972	0	0.14562269362941	0.123486891988011	0.154772122378867	0.0283184117406785	0	0.0697103322028964	0	0	0.00433937125598415	0	0.454796148631562	0.889832054476895
TCGA-97-8171-01A-11R-2287-07	0.00638181148261053	0.0112596473308388	0.0494202423473333	0.0126212304664861	0	0.156613179521177	0	0.0367464244864273	0.00415097638503828	0	0	0.019019905977254	0	0.286619811450657	0.025050124566529	0.299222546357948	0.00967844220130011	0.0332346739985257	0.0499809834278747	0	0	0	0	0.254174187076426	0.999332110766819
TCGA-86-A456-01A-11R-A24H-07	0.0422567032554058	0	0.00620972735515515	0.0331566445532026	0	0.153430459193603	0	0.037522014980668	0.012211948690549	0.0159087858547531	0	0.0235739213929396	0	0.1927890812483	0.0737221368144474	0.333521437021526	0	0.0492391596094097	0.00882467453214125	0.0160694164529284	0	0.00156388904497162	0	0.298671046369924	0.973447111298313
TCGA-55-8505-01A-11R-2403-07	0.027353144603015	0	0.153387022806609	0.012557937282342	0	0.0827266709021868	0	0	0.053064305734701	0	0.00642337638569638	0	0	0.487449179081597	0.0314702024971366	0.115107541730352	0	0	0.0218273448431466	0.000818570121148873	0	0.00781470401206908	0	0.43727511304481	0.909446841957885
TCGA-99-7458-01A-11R-2039-07	0	0.0198084977014388	0	0.116359481640094	0	0.233496906801784	0	0.0499498086856085	0.051176555400383	0	0	0.0384188242621286	0	0.115837705043886	0.0608236209726628	0.106819705460068	0.115064467136957	0.0239160016938699	0.0683284252011197	0	0	0	0	0.363190048734771	0.93360860999434
TCGA-55-8204-01A-11R-2241-07	0.00775997817787965	0	0.289993258275398	0.0155982622082063	0	0.128255723766393	0.0398855469605804	0	0	0	0	0.0360799269926192	0.00831230567975112	0.054537662120581	0.149762115783173	0.0493971340376069	0.0696391773251047	0	0.131545337414549	0	0	0.0192335712581581	0	0.400059079342467	0.916011085849952
TCGA-44-3396-01A-01R-1206-07	0.0217863891075277	0	0.152981912230546	0.0712690852567318	0	0.186903223428992	0.0164502629169387	0.000929776284295883	0.00162703235689595	0	0	0.000278714011641144	0.00586001851820133	0.244442518801325	0.0898652606109362	0.124545107675752	0.0145001983371963	0	0	0.0394869561881512	0	0.0290735442748682	0	0.42469348160043	0.90488988452247
TCGA-86-A4JF-01A-11R-A24X-07	0.00706287984120971	0	0.0862597575877466	0	0	0.19412668410232	0.00929750327115045	0.058562665593026	0	0.00584512896531473	0	0.100093686933274	0	0.144793760144748	0.0897260336803571	0.129490188850159	0.0125221459281157	0.0293469752706329	0.123074060671981	0	0	0.00979852915996558	0	0.268259928685095	0.974880484411437
TCGA-50-5072-01A-21R-1858-07	0.0628644932402406	0	0.153375705667246	0.013137387330637	0	0.181507127673832	0	0.0361691509017741	0.0384202175259192	0	0.0079729678095012	0.00557019401902431	0.015563738270555	0.190209774775647	0.0595616363346064	0.145253639485592	0.00303816848699764	0.0459894280980267	0.0340783080328602	0	0	0.00728806234753993	0	0.296389497290522	0.960048303701709
TCGA-86-8674-01A-21R-2403-07	0.046848568441854	0	0.127319445635232	0.0513804760178982	0	0.0990327306040863	0	0.120255746877159	0.0306718274453747	0	0	0.0492051252620892	0	0.302971962057158	0.0432697703217289	0.0509453816511775	0	0.0548919547718511	0.0232070109143907	0	0	0	0.02	0.171209818027382	1.02168841643469
TCGA-35-4123-01A-01R-1107-07	0	0.00277970297366812	0	0.334699549826163	0	0.0325045834632257	0.0871295932059777	0.0527491089813675	0.020608540429563	0	0	0.0280109161481179	0	0.137795553019664	0.0466614448341432	0.179477823244014	0.0375109959226997	0	0.028224333316003	0.00602480109522046	0	0.00582305354017208	0	0.512284474410532	0.859016121161286
TCGA-73-7499-01A-11R-2187-07	0.0178304084604367	0	0.105259928416061	0.23416691782155	0	0.0145431369953102	0.0747650805123376	0.0326244519207179	0.0694127497939538	0.0106342743673336	0	0	0.00189022897534173	0.0827625632970344	0.160152057108863	0.089375559568416	0.0628962726685018	0	0.0436863700941426	0	0	0	0	0.614906809074887	0.806291061039458
TCGA-44-A4SU-01A-11R-A24X-07	0.00593677608652328	0.0175822094904143	0.255579981207697	0.0471235429539973	0	0.18748079020748	0	0.0577326509347748	0.073126700874406	0	0	0.00592230768053972	0	0.145582573634565	0.101631446494384	0.0520948897339331	0.0182647840587435	0	0.0282146317888726	0.00167879216459577	0	0.00204792268907372	0	0.354329815085458	0.935703287401935
TCGA-55-8614-01A-11R-2403-07	0	0	0.12855506134011	0.0351599029420858	0	0.131869330295687	0	0.0330983303212412	0.0166867100519616	0.0217572670229378	0	0.039388732967119	0	0.27455011516551	0.0930316002759439	0.119710949437467	0	0.00466371169588918	0.0879788918478388	0	0	0.013549396636209	0	0.213599109124135	1.00404712081745
TCGA-64-1677-01A-01R-0946-07	0.0515821007485354	0.0103029509936707	0.176077043104373	0.109004315255307	0	0.0487222217384231	0.171934717856231	0.0330619430953315	0.0244436049754255	0.0383101851114326	0	0.00682376302202091	0	0.0967497955402705	0.146830179488272	0.0657573807349876	0.0103756550482206	0.00504548213590485	0.00162383777774731	0	0	0.00335482337384658	0	0.368116607396006	0.930500323170961
TCGA-38-4626-01A-01R-1206-07	0.00656251077036439	0	0.0210082779617672	0.0295206535666042	0	0.183011511027527	0	0	0	0	0.0362701506872287	0.0116951661198797	0.0804785303562222	0.237047248033898	0.0078925961440087	0.260223053860314	0.00929176803199092	0.0277187730356203	0.0532204799129905	0	0.00432666268362155	0.0317326178079619	0	0.287384622344994	0.976715719339694
TCGA-91-6828-01A-11R-1858-07	0.0301693794392432	0	0.0637105309618502	0.0936672666892084	0	0.272886081713931	0.05492198499387	0	0	0	0.0212855552483438	0	0.0171062121898909	0.0637659272789445	0.0750505330434071	0.201103182653089	0.0607013578783856	0	0.0267484781298527	0	0	0.0188835097799834	0	0.361804894153557	0.932642711445401
TCGA-MP-A4TE-01A-22R-A466-07	0.0702811406351073	0	0.332769613769197	0.090463844070345	0	0.0367130696039193	0.0173744534776012	0.0431621361563053	0.0633818279608893	0	0	0.0167942694865821	0	0.147628156232742	0.0104983054245108	0.107024338552304	0	0.00519381579308444	0	0	0	0.058715028837412	0.23	0.0810600417097527	1.03794863591336
TCGA-78-7633-01A-11R-2066-07	0.0336044106108691	0	0.0114608038346217	0.0374950406430862	0	0.275827871349803	0	0.0748886287305321	0	0	0	0.0460867931859189	0.0622780125104505	0.0598476192226905	0.012716783635645	0.212091630125264	0.0143490284928498	0.0956184096957269	0.0623137737710514	0	0	0.00142119419149076	0.28	0.073060170167486	1.05389114203806
TCGA-55-8511-01A-11R-2403-07	0.0304195883145568	0	0.0828821806929314	0.12486670023944	0	0.145816352221379	0.0465049870632684	0.0391677326728358	0.0317706770060511	0	0	0.0275935088130067	0.0112850757696124	0.123342606453907	0.132010258022906	0.144688413086746	0.00793407194113942	0	0.0472418019546302	0	0	0.0044760457475899	0	0.433281931297513	0.900392610943125
TCGA-73-4659-01A-01R-1206-07	0.00155937067070358	0	0.0450608005280409	0.0345358596742703	0	0.146674703595701	0	0	0.00772364782996662	0	0.0541659886738895	0	0.0402807757331792	0.0484450041112141	0.00759425155240522	0.405069010156233	0.0430446355859849	0.0107139928498372	0.129109100254307	0	0.00121700254593036	0.0248058562383373	0	0.317955363347642	0.955776517487351
TCGA-35-4122-01A-01R-1107-07	0.0410469907417624	0	0.137977119478825	0.12182906850927	0	0.0731781379606261	0.0734209355662274	0.036243712602771	0.000658069912082317	0.0155391945359572	0	0	0.0234578683101771	0.044957996600099	0.0695386627081552	0.214558730158129	0.0728738440086082	0.0142820723522421	0.0267015466202106	0	0.00917705308903291	0.024558996845824	0	0.486116061104906	0.881146741249758
TCGA-78-7149-01A-11R-2039-07	0.0244108090877424	0	0.280927730677898	0.0822968900353578	0	0.150586608731718	0	0.034996297643781	0.0442423646694036	0	0	0.0425882113679066	0.0121720743216311	0.0873612701315046	0.0757638327983665	0.0786041072015102	0.0164716561004208	0.00594793557393548	0.0636302116588237	0	0	0	0.0600000000000001	0.138441302968221	1.01632922944697
TCGA-93-A4JQ-01A-11R-A24X-07	0.060554602800806	0.0858415583736914	0.0223847566925481	0.0585737970029865	0	0.280449064806615	0.0155500563280622	0.0400590203923422	0.054476817262582	0	0	0.0110794795847435	0	0.182425581145863	0.0929474799228093	0.0733551928616152	0.00258665604570593	0.00500951943303847	0.0147064173465908	0	0	0	0	0.572108721538575	0.828728797997826
TCGA-78-8655-01A-11R-2403-07	0.0216318493041938	0	0.0178021528960364	0.110375285032065	0	0.105176637786322	0	0.0132675938564824	0.0454664319544787	0	0	0.0193780957586406	0.0120039379123624	0.296459701448564	0.0773642750584603	0.176845820353847	0.0261987379191932	0	0.0773465733411259	0	0	0.000682907378227654	0	0.512238348308411	0.858527034581575
TCGA-55-8301-01A-11R-2287-07	0	0.0396678073169755	0.141072145359801	0.111414321763625	0	0.0542040544390664	0.0171910607656985	0.0168688216353881	0.0706827546996838	0.00255090029934183	0.0243920433957855	0.0078363594692868	0	0.153864283804791	0.230639129198777	0.078787729031335	0.00475634008712844	0	0.0460722487333157	0	0	0	0	0.718186088100971	0.72648987733122
TCGA-55-8094-01A-11R-2241-07	0	0.0266147698071836	0.0375152510443063	0.117472986343002	0	0.213472342644614	0	0.017434709797757	0.00895257544340543	0	0	0.0533714072581368	0.0183624665535524	0.135408024126496	0	0.0395765060075649	0	0.1382402557415	0.176019275533838	0	0.00351883192473522	0.0140405977739083	0.53	0.0358706564605406	1.0732136676286
TCGA-78-7148-01A-11R-2039-07	0.0214616638894041	0	0.0416458982837437	0.169985607984231	0	0.147946489234386	0	0.0274727911171825	0.0600854340836218	0	0	0.0712349297969311	0.0194928490946144	0.0798374162133553	0.0799900161554145	0.114962318199005	0.0635076905155247	0	0.102376895432585	0	0	0	0.01	0.203430452382156	1.00350994903217
TCGA-62-A46V-01A-11R-A24H-07	0.0278807562177095	0	0.014464150558047	0.00858927633102053	0	0.165645482106092	0	0.00108202815967989	0.000483669623935218	0	0	0.0188603025496522	0.0271582447266257	0.0964901263711115	0	0.214374257732495	0.192190242573345	0.112050478827898	0.120730984222389	0	0	0	0	0.292113420862341	0.96651371678063
TCGA-49-6745-01A-11R-1858-07	0.00052176857185001	0	0.00565026046890378	0.123392130201144	0	0.17882796211925	0.0423234185541943	0.0388578282557088	0.00306706651620192	0	0	0.0105825086090272	0.0568044286282455	0.120643000434949	0.102103564910059	0.13182277084654	0.0471951275440788	0.0635073608399111	0.0722903253921529	0	0	0.00241047810778349	0	0.401759914751709	0.915522326785252
TCGA-55-7815-01A-11R-2170-07	0.0512096815565993	0	0.0256943718842452	0.0360687945790741	0	0.290722031646584	0.0719770427377798	0	0.00274907425762224	0.0262306810058923	0	0	0.00324814497728253	0.0997583227078777	0.0377329104922996	0.21958395277528	0.0885548072960797	0.0209426637254218	0.0139319132259447	0	0	0.0115956071320172	0.01	0.195896718582002	1.0044797673377
TCGA-55-6543-01A-11R-1755-07	0.0116736380527633	0	0.0647341215521361	0.0346816617242362	0	0.135860194427584	0.0174381584441766	0	0.0104945107907309	0	0.00204230871547992	0	0.0504163746584105	0.190543981697693	0.0555043298572435	0.28349971136122	0.00384391617028649	0.0591511323053079	0.0478227329132196	0	0	0.0322932273295114	0	0.322855067717957	0.956008904565604
TCGA-38-6178-01A-11R-1755-07	0.035879669212044	0	0.126558784634693	0.0483313607444423	0	0.281056444816276	0.0109795695947658	0	0.0271225117702966	0	0.0160688829510005	0	0.00585588331248805	0.0598936488699487	0.0468474402872196	0.167848775614598	0.00443759283218393	0.0949559908678932	0.0707509478401723	0	0	0.00341249665197705	0	0.240758307534964	0.981109494003547
TCGA-44-3398-01A-01R-1107-07	0.0117532226950767	0	0.0563319867065881	0.0414312462103249	0	0.167666602109208	0.00842774690503443	0	0	0	0	0.0488252115475151	0.0162681259916125	0.00979306658185616	0.0157514960068335	0.0768555882633103	0.362731800444649	0.0748406300934898	0.0830705932748275	0	0.0100039712475987	0.0162487119220759	0	0.222245167415768	0.995632163542022
TCGA-J2-A4AE-01A-21R-A24H-07	0.0789544304054706	0	0.210960412007475	0.0607106560391	0	0.22861626651428	0.0157379416418928	0.0278446311657546	0	0.0135156299846668	0	0	0.00263738500894037	0.0239229713061688	0.0769011707397715	0.121540544008763	0.0238504833292146	0.0335194605299945	0.0789253235910214	0	0.00154186417840282	0.000820829549083433	0.01	0.192022948721355	0.996191368164532
TCGA-69-7974-01A-11R-2187-07	0.0217347092636441	0	0	0.0324186327737556	0	0.195151290098151	0	0.0227587651592975	0.00954937497215643	0	0	0.0971680161965703	0.0126579137958574	0.0273261591762241	0.0589752427521463	0.272794310055496	0.140850574442362	0.0271133897518063	0.0687239145999993	0	0.00442080729604824	0.0083568996664857	0	0.398009638394434	0.917277052739094
TCGA-44-6146-01B-04R-A277-07	0.103224595853274	0	0.0270327527947269	0.00897748230076332	0	0.514084200020238	0.0184701535157804	0	0	0	0.0482527385187729	0	0.0216748384106371	0	0.00989147441543379	0.0941626080489172	0.0406921506172828	0.063966431101018	0	0.00943540948568011	0.0322324688864954	0.00790269603098041	0.25	0.0782721773263987	1.06623751306217
TCGA-99-8032-01A-11R-2241-07	0.0181891669444111	0	0.338784786002613	0.0592814575131003	0	0.14012918290905	0	0	0.108928850378063	0	0	0.0323957262945116	0.000168088778948412	0.155100149038979	0.0152198227255365	0.087843322430498	0.00220688330284954	0.00131011258577716	0.0344060663508342	0	0	0.00603638474482908	0	0.385949688716375	0.923389817058014
TCGA-44-4112-01B-06R-A277-07	0.0863458434015084	0	0.0854534145033761	0	0	0.430532252264487	0.0232664621802055	0	0	0	0	0.0113153593431123	0.00100392067836805	0.0386501387335655	0.00939837584444285	0.130537514255491	0	0.112522654397913	0.0554345628144213	0	0.00637976304862972	0.00915973853447845	0.02	0.180623445648815	1.00976289417308
TCGA-93-7347-01A-11R-2187-07	0.012597659813864	0.00529750197371004	0.0160451088977975	0.153996007291582	0	0.110306490593774	0	0.0331392919711818	0.108603330463722	0.0177961148578656	0	0.0503922056649304	0	0.220366058082999	0.0495222238689949	0.119850950701852	0.0167823915023464	0.0082421847041374	0.074167870966531	0	0	0.00289460864471101	0	0.562688443199229	0.832650616880449
TCGA-50-5939-01A-11R-1628-07	0	0.013026585109006	0.194440236239562	0.0174009663966354	0	0.192691519240172	0.0228021810224787	0.00690176541039845	0.00948609322545025	0	0	0.0163559393658728	0.00922868683487479	0.250980368004703	0.0604879791054917	0.168976574727575	0	0.00130023407067246	0.0103145820739015	0.0078095457077269	0	0.0177967434654802	0	0.408760715925636	0.912866719015547
TCGA-50-5941-01A-11R-1755-07	0.034949532436425	0	0.0419519629977659	0.148502606251268	0	0.081181438412374	0	0.0779074783490846	0.0522140854200092	0	0	0.0559632353752282	0.0052408248763961	0.133006934033297	0.141851112637823	0.127190938349424	0.0312407627240021	0	0.0618673385006531	0	0	0.00693174963624953	0	0.553519983736739	0.837979063300389
TCGA-78-7163-01A-12R-2066-07	0.0714656663366909	0	0.141150380436604	0.218674236078414	0	0.265837276594176	0.00606179162632363	0.0189167438430444	0.0333427170933492	0.0178725584056388	0	0.0110026931422228	0.00789673643013197	0.0139333269852704	0.0319741535995372	0.0632123828179943	0.0317710854192943	0.0321476745951303	0.0344763745062784	0	0	0.000264202089900087	0.16	0.100395662779419	1.05276310039503
TCGA-MP-A4SY-01A-21R-A24X-07	0.0230774464958039	0	0.0184922254472871	0.00618565297853668	0	0.0919121464284538	0	0.0107171947676727	0.0328700527117438	0	0	0.0178037573259105	0	0.417501332281176	0.0436933672517416	0.178150808734067	0.0983268613168596	0	0.0583967001571253	0	0	0.00287245410362182	0	0.397594463014509	0.933486767431709
TCGA-44-7669-01A-21R-2066-07	0.0625066548342618	0	0.0507689362403493	0.0961415592226288	0	0.129394509415037	0.0560676645263605	0	0.0291268932111104	0	0.0403325883847332	0	0.00727466988392058	0.11440009008855	0.120405976167158	0.225151551290525	0.0259001678516414	0.000971445418642562	0.0369624572159551	0	0	0.00459483624912622	0	0.317403298408569	0.953840292342483
TCGA-55-6986-01A-11R-1949-07	0.015817435581224	0.00724766058860584	0.0162529408663652	0.102359766156204	0	0.278077734702595	0	0.00367686764610534	0.000496094517825244	0	0	0	0.0219624135614515	0.0151051653356472	0.0166197881630529	0.341261715957446	0.0886515303086607	0.0212517590891982	0.0712191275256178	0	0	0	0	0.33916862627096	0.94485494721997
TCGA-55-6971-01A-11R-1949-07	0	0.0313362301109537	0.141813852402897	0.162403740083134	0	0.105969486459499	0.00312577897068767	0.00882039557882875	0.0642882252687207	0	0	0.0432603049756924	0.0106355135592629	0.19415227933936	0.105332422147201	0.0742007093029923	0	0	0.0487836998601406	0	0	0.00587736194062991	0	0.409805398347777	0.911548642920658
TCGA-50-6597-01A-11R-1858-07	0.00128940675873287	0.0198862323387072	0.136176156735897	0.0807794346298836	0	0.175373457333863	0.000117268424417827	0.00477726615558034	0.163441671644135	0.0317571139813057	0	0.0243435703869595	0	0.0325401041590054	0.103858798254233	0.0638363180823324	0.0986656165814668	0.0257256022743908	0.0374319822590897	0	0	0	0	0.421510143045522	0.906029077287339
TCGA-49-4488-01A-01R-1755-07	0.0122139784515826	0	0.0730398449089531	0.142028312316466	0	0.110913392944529	0.0102890712050808	0.0382778414417946	0.0470747267374172	0.0042732202444839	0	0.0241303648357526	0.00280471157229594	0.153275010684607	0.0891876825178701	0.0984923469113916	0.168017674265813	0	0.00358098552213814	0.0181967957309713	0	0.00420403970885375	0	0.255110567276102	0.981431017241088
TCGA-55-8203-01A-11R-2241-07	0	0.0729006701600217	0.241781135684687	0.117640809597565	0	0.0498792265632587	0.0537300637029237	0.0206920002219353	0.0761241240418468	0	0.0108593597681468	0	0	0.148307274171209	0.0825872944839141	0.065832971709848	0.02877583055889	0	0.0219489885059368	0	0	0.0089402508298172	0	0.419764227208696	0.908839321498742
TCGA-93-A4JP-01A-11R-A24X-07	0.0261189925543069	0	0	0.0215174440038449	0	0.150146785878929	0	0.0293452528942382	0	0	0.00598424115680767	0.014203680698763	0.0529294264427874	0.132155251081886	0.0849070534858558	0.312747332093815	0.00177754173295767	0.0498543032303891	0.114226182920035	0	0.00132517325125735	0.00276133857412741	0	0.327080749281349	0.953594549743728
TCGA-62-A46Y-01A-11R-A24H-07	0.0551987399125351	0	0.0291817150821962	0.0977937048961878	0	0.102748579331605	0	0.0366143177108025	0.0236971770058725	0	0	0.0220472275475992	0.058369643704366	0.076175461253614	0.0690882786289268	0.161508603391146	0.196088935510475	0	0.0694977805602283	0	0	0.00198983546444531	0.0600000000000001	0.142739037371055	1.02197299174094
TCGA-L4-A4E6-01A-11R-A24H-07	0.0184117118139605	0	0.00176605063916882	0.0235557136042446	0	0.159368174420585	0.0073268431103847	0.00771203104043546	0	0	0.0169395651585087	0.00536365233850734	0.0126693924448848	0.216204231591229	0.0450638557508969	0.33860400718803	0.0801330001568807	0	0.0624402297598011	0	0	0.00444154098248181	0	0.319552679071808	0.964337847361329
TCGA-MP-A4TK-01A-11R-A24X-07	0.00997560545195803	0	0.150777376983668	0.0332071895444008	0	0.167816750803107	0.00716874935523543	0	0.0333995222093445	0	0.0255977549294666	0	0	0.301393707244267	0.0665407476110192	0.172063997390465	0.0224360984466651	0	0.00695283381728807	0	0	0.00266966621311643	0	0.636655540201659	0.789082295368846
TCGA-44-7660-01A-11R-2066-07	0.0347107687243016	0	0.0891690168884324	0.0694552607255294	0	0.18943371611145	0.00863129779315035	0.0361837841607615	0.0582284147386836	0	0	0.0160282039230462	0	0.123417094528525	0.125736877525774	0.192864722674915	0.0387973170689753	0	0.0173435251364565	0	0	0	0	0.295027804617557	0.964702397648146
TCGA-44-7667-01A-31R-2066-07	0.00101263714548736	0	0.127584647274298	0.0167586189542704	0	0.11268772495465	0.0504577773390069	0	0	0	0	0.0583361461220714	0	0.401681562244199	0.0791235502144212	0.134355035986338	0.00362846259300903	0	0	0.00724209217116041	0	0.00713174500108729	0	0.449016730450116	0.897222507305344
TCGA-MP-A4TC-01A-11R-A24X-07	0	0	0.0323885219806685	0.0769146330065746	0	0.0915776142272986	0.0527303613712558	0.020009124753046	0.043899417402092	0	0.0221102060989617	0.00483799124461569	0	0.329199352937682	0.0935579215901882	0.163939521626635	0.0288996313127802	0	0	0.0399357024482018	0	0	0	0.55211403298028	0.83393837323776
TCGA-38-4630-01A-01R-1206-07	0.0140592232057934	0	0.0202685869969556	0.0670679029296164	0	0.274947159207047	0	0.00217965596779428	0.0453974082413026	0	0.0346166231597758	0	0	0.231780683387212	0.106110234638625	0.165287912845289	0.026251204190865	0	0	0.0120334052297234	0	0	0	0.215348931227478	1.01234924372884
TCGA-05-4396-01A-21R-1858-07	0.0279038261471998	0	0.0941465575450031	0.0544383452755769	0	0.22730128776551	0.0195261960297719	0.037090578539721	0.0301660219470171	0	0	0.0166388468775483	0	0.129074833925104	0.0832285125090104	0.202328933253376	0.0160467830381171	0.0126867077062714	0.0373373617243673	0	0	0.0120852077164057	0.11	0.117456751300585	1.03534405525454
TCGA-MP-A4T7-01A-11R-A24X-07	0.0130199540451121	0.000139216294728036	0.0210342114473325	0.0603421398696097	0	0.198870271046571	0	0.0745369371772591	0.0224332369474359	0	0.00639170022502402	0.0278217446159803	0.00386082208260687	0.124601909314431	0.0186383753453669	0.213486946775625	0	0.159746609310773	0.0366593613224655	0	0	0.0184165641796784	0	0.297375769334537	0.965186346455545
TCGA-44-2662-01B-02R-A277-07	0	0	0.0121903992093177	0	0	0.269508507217019	0	0.00427756116337262	0	0	0.0313806521840256	0	0.0375512638004484	0.0950542333534276	0.0363269484547611	0.265000547337478	0	0.0300390372589494	0	0.0123460661453349	0.154533844587999	0.051790939287867	0.02	0.180593475395062	1.01890809656833
TCGA-44-6777-01A-11R-1858-07	0.00740927894942344	0	0.107851247180718	0.017078023970875	0	0.0807350618446023	0	0	0.0302848444814429	0	0	0.0283493298572308	0.0176133813473977	0.213964279498249	0.0476703978414087	0.245339352543292	0.106016473994586	0	0.0836288284479072	0	0	0.0140595000428665	0	0.571730233336068	0.82847116705659
TCGA-75-5122-01A-01R-1755-07	0.0129440763178278	0	0.0100167994980656	0.295189566919919	0	0.0997450792442849	0.0344747854722286	0.0229072081207835	0.00439352682668903	0	0	0	0.024710492327122	0	0.0523219193987372	0.271940419342537	0.119590138902256	0	0	0.0350413600739574	0.0134233440167062	0.00330128353888593	0	0.516696541651523	0.858298571056907
TCGA-78-7155-01A-11R-2039-07	0.0831840487458958	0	0.00901902051222157	0.203172671639657	0	0.157802213224614	0.0647315804521766	0.0562001043956414	0	0.00446978384100196	0	0.0183681441206076	0.0165634036646868	0.0469250212592774	0.0926219308850109	0.158330079436885	0.0721031177543133	0	0.0165088800680103	0	0	0	0.02	0.166254724048286	1.02140138994068
TCGA-62-8398-01A-11R-2326-07	0.0151420627697721	0	0.0319080834453316	0.0508333662531717	0	0.181796564308744	0.00396070878009948	0.0174224918753894	0.0875228591969473	0	0.025314217358515	0.0222770395901923	0.00668186498920758	0.215510404293666	0.127267038100361	0.132078283653842	0.0625801884944535	0	0.013260573158177	0	0	0.00644425373213062	0	0.343251566942694	0.946820700608388
